id,LEVEL3_COD,invasive,e.species,e.n,e.sd,n.species,n.n,n.sd,e.vector,n.vector,continent,n,longitude,latitude,growthform,latitude.abs,yi,vi,phenology
361,PUE,Spathodea campanulata,Spathodea campanulata,253,59.27484429144164,Dolichandra unguis-cati,20,59.05155948370292,70.50862640027033,120.64411403455935,Southern America,3853,-66.46614350029263,18.221359433061902,Woody,18.221359433061902,0.8436930026066884,0.05525626492572511,Flowering
362,PUE,Spathodea campanulata,Spathodea campanulata,253,59.27484429144164,Tabebuia haemantha,20,64.7283237924027,70.50862640027033,79.6900189287894,Southern America,3853,-66.46614350029263,18.221359433061902,Woody,18.221359433061902,0.15343434858408386,0.05399568656799238,Flowering
363,PUE,Spathodea campanulata,Spathodea campanulata,253,59.27484429144164,Tabebuia heterophylla,201,86.69723082051306,70.50862640027033,176.50252179817804,Southern America,3853,-66.46614350029263,18.221359433061902,Woody,18.221359433061902,1.4556228797692028,0.011261215539377843,Flowering
364,PUE,Sphagneticola trilobata,Sphagneticola trilobata,220,102.21814636989619,Melanthera nivea,70,82.5977862982636,202.13973886574178,99.69094569376581,Southern America,3853,-66.46614350029263,18.221359433061902,Herbaceous,18.221359433061902,-1.0439877638506179,0.0207103247812892,Flowering
365,QLD,Hedychium gardnerianum,Hedychium gardnerianum,24,24.00435674181914,Alpinia arctiflora,20,49.869333242375625,41.053533913092046,17.074559727298592,Australasia,10697,144.46174209080678,-22.502620860073616,Herbaceous,22.502620860073616,-0.6204110087652124,0.09604064189163336,Flowering
366,QLD,Hedychium gardnerianum,Hedychium gardnerianum,24,24.00435674181914,Alpinia caerulea,46,40.746672703933015,401.05353391309205,343.81400750697446,Australasia,10697,144.46174209080678,-22.502620860073616,Herbaceous,22.502620860073616,-1.5738225580250444,0.08109806455965281,Flowering
367,QLD,Lantana camara,Lantana camara,799,167.9549085763547,Deplanchea tetraphylla,23,24.25321560519231,195.288457587334,236.75903586823526,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.24999454408636326,0.04476784069744182,Flowering
368,QLD,Lantana camara,Lantana camara,799,167.9549085763547,Pandorea floribunda,28,11.196613880125284,195.288457587334,248.2177290966756,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.32011126883301955,0.037027803751737816,Flowering
369,QLD,Lantana camara,Lantana camara,799,167.9549085763547,Pandorea jasminoides,44,73.81050967334066,195.288457587334,68.00152864918013,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.7733069683688036,0.02433352500450752,Flowering
370,QLD,Lantana camara,Lantana camara,799,167.9549085763547,Pandorea pandorana,93,39.21252489250704,195.288457587334,214.26944237224313,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.11887568178346852,0.01201217383149111,Flowering
371,QLD,Leucaena leucocephala,Leucaena leucocephala,58,147.02273149345095,Acacia macradenia,35,19.778168685566403,313.2647643621241,205.23058124827827,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.9158465699391843,0.05032235056816786,Flowering
372,QLD,Leucaena leucocephala,Leucaena leucocephala,58,147.02273149345095,Neptunia gracilis,34,56.352742336994,313.2647643621241,400.6630814061149,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.7110994860232763,0.04940130966308896,Flowering
373,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Acronychia laevis,51,43.32146431347546,78.75037872679383,78.8183720758373,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.0014030310655338263,0.05806939438123603,Flowering
374,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Boronia amabilis,21,47.129882051224016,438.7503787267938,265.39550500919404,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-3.2574221260279086,0.198961425518205,Flowering
375,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Boronia falcifolia,137,71.60705793135612,78.75037872679383,249.6140594829629,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.4494175287517894,0.06416463132642233,Flowering
376,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Boronia glabra,37,28.42137544854921,78.75037872679383,227.0757204118428,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,3.4837162091868596,0.16180823712468662,Flowering
377,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Boronia rivularis,47,92.67371395673143,438.7503787267938,267.81774420443014,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-2.0701501988770588,0.08909102356177223,Flowering
378,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Boronia rosmarinifolia,352,64.3791803677005,78.75037872679383,209.82028292638083,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.048225464535196,0.04685169034817562,Flowering
379,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Cupaniopsis anacardioides,22,20.55021727533684,78.75037872679383,177.27549709187315,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.220023388165881,0.1352546656244539,Flowering
380,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Cyanothamnus occidentalis,30,126.1812514396392,78.75037872679383,224.5902139695811,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,1.437349006499157,0.09024105185276565,Flowering
381,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Dodonaea triquetra,33,36.86938207713912,78.75037872679383,62.25558702724756,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.35141317496444463,0.06981110452337039,Flowering
382,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Geijera parviflora,66,77.95668086770274,78.75037872679383,175.91023396359938,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,1.327889816437815,0.06319615885544086,Flowering
383,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Geijera salicifolia,32,62.781377096046775,78.75037872679383,187.35431360316286,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,1.7884893900454428,0.0972864893089964,Flowering
384,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Guioa semiglauca,23,23.912371543430677,438.7503787267938,279.7923673925005,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-3.547428983095436,0.21035053800564982,Flowering
385,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Leionema rotundifolium,28,43.07436452772746,78.75037872679383,242.15582685115774,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,3.234668678139799,0.17105620804007116,Flowering
386,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Melia azedarach,59,17.496813396706138,438.7503787267938,279.1675535487317,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-4.636759072787903,0.18187854217497568,Flowering
387,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Melicope elleryana,29,26.02528133808635,78.75037872679383,20.370643536163335,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-1.3400450771291004,0.08926903170711845,Flowering
388,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Murraya paniculata,23,81.11220946779301,78.75037872679383,30.081207559714198,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.6943975902459747,0.0868600851815059,Flowering
389,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Phebalium nottii,22,86.89961039701599,78.75037872679383,255.4861227711591,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.4199598947932555,0.144918228628665,Flowering
390,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Phebalium woombye,98,65.77699000816015,78.75037872679383,240.19125925179083,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.5101012869790313,0.07407129941231164,Flowering
391,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Philotheca difformis,24,79.33565313188963,78.75037872679383,175.27963417700352,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,1.392229817291077,0.09951124376974857,Flowering
392,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Philotheca queenslandica,128,93.54429191606508,78.75037872679383,199.88765639854162,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,1.3622446834110806,0.05229907280401169,Flowering
393,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Synoum glandulosum,29,54.29056953326087,78.75037872679383,115.77805297935132,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.661614570683585,0.07692369562896288,Flowering
394,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Turraea pubescens,25,38.8923301258008,438.7503787267938,302.93440614485365,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-2.7592840451251472,0.15310515063489333,Flowering
395,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Zieria gymnocarpa,24,73.27092270710622,78.75037872679383,238.93657687097945,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.428880311922009,0.1391228008246287,Flowering
396,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Zieria laxiflora,50,37.49778273685138,78.75037872679383,207.12690306050845,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.8444305273456543,0.11169038730953766,Flowering
397,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Zieria minutiflora,50,106.9842405140931,78.75037872679383,76.44022658931512,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.024595388883058573,0.05846551828492208,Flowering
398,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Zieria scopulus,22,45.555200498608855,78.75037872679383,184.08539116321134,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,2.0088040678612833,0.12595039415625098,Flowering
399,QLD,Schinus terebinthifolia,Schinus terebinthifolia,26,56.13710056995048,Zieria smithii,137,108.33663292400563,78.75037872679383,155.32922169282736,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.7472806771699408,0.04747377911879977,Flowering
400,QLD,Sphagneticola trilobata,Sphagneticola trilobata,306,76.46690761723009,Sigesbeckia orientalis,154,71.62347660463719,65.08142585041419,106.45707999656675,Australasia,10697,144.46174209080678,-22.502620860073616,Herbaceous,22.502620860073616,0.551626366491728,0.01009223214124702,Flowering
401,QUE,Lythrum salicaria,Lythrum salicaria,1158,19.689993799296605,Circaea alpina,25,15.931997432076763,211.20910994183626,202.81324072532308,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,-0.42763495597875034,0.04094084934424927,Flowering
402,QUE,Lythrum salicaria,Lythrum salicaria,1158,19.689993799296605,Circaea canadensis,137,14.313263385989956,211.20910994183626,199.25573382166823,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,-0.6223574836066195,0.008312375745037615,Flowering
403,QUE,Lythrum salicaria,Lythrum salicaria,1158,19.689993799296605,Epilobium angustifolium,677,18.15287363617365,211.20910994183626,213.75876537967238,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,0.13317380237698276,0.002345495229182146,Flowering
404,QUE,Lythrum salicaria,Lythrum salicaria,1158,19.689993799296605,Epilobium ciliatum,51,21.619707133258665,211.20910994183626,215.5309454451067,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,0.2184293065861714,0.0204911327416925,Flowering
405,QUE,Lythrum salicaria,Lythrum salicaria,1158,19.689993799296605,Epilobium coloratum,20,16.19327590757953,211.20910994183626,221.6042356374377,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,0.5289875470394796,0.050982330279820846,Flowering
406,QUE,Lythrum salicaria,Lythrum salicaria,1158,19.689993799296605,Epilobium latifolium,28,16.45774768435388,211.20910994183626,214.55070639319996,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,0.17018866521578768,0.036590054441872986,Flowering
407,QUE,Reynoutria japonica,Reynoutria japonica,131,13.281012329326678,Polygonum aviculare,26,24.84425653094128,254.82180337839566,232.7046916396182,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,-1.3990676396824817,0.05232885319176842,Flowering
408,QUE,Reynoutria japonica,Reynoutria japonica,131,13.281012329326678,Polygonum cilinode,84,22.247821280937934,254.82180337839566,192.03972500989354,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,-3.6087766876998737,0.04982502220657045,Flowering
409,REU,Hedychium gardnerianum,Hedychium gardnerianum,32,25.786337427902545,Calanthe sylvatica,46,61.00032173809894,52.04636822851494,3.9399490162945505,Africa,2106,55.53812542652171,-21.121591026249426,Herbaceous,21.121591026249426,-0.9574985433947516,0.0588660756950587,Flowering
410,REU,Hedychium gardnerianum,Hedychium gardnerianum,32,25.786337427902545,Cynorkis fastigiata,22,29.70357219942927,52.04636822851494,37.04981396180819,Africa,2106,55.53812542652171,-21.121591026249426,Herbaceous,21.121591026249426,-0.5386789229270221,0.07939135084348821,Flowering
411,REU,Hedychium gardnerianum,Hedychium gardnerianum,32,25.786337427902545,Cynorkis inermis,32,21.181381579230596,412.04636822851495,301.93887179615314,Africa,2106,55.53812542652171,-21.121591026249426,Herbaceous,21.121591026249426,-4.609557508640192,0.22850015957391542,Flowering
412,REU,Hedychium gardnerianum,Hedychium gardnerianum,32,25.786337427902545,Cynorkis purpurascens,54,29.833306331143433,52.04636822851494,42.805986540659,Africa,2106,55.53812542652171,-21.121591026249426,Herbaceous,21.121591026249426,-0.32237107329835807,0.05037272264002744,Flowering
413,REU,Hedychium gardnerianum,Hedychium gardnerianum,32,25.786337427902545,Cynorkis ridleyi,24,21.159926892762417,412.04636822851495,316.20564161238167,Africa,2106,55.53812542652171,-21.121591026249426,Herbaceous,21.121591026249426,-3.949868019216426,0.21221539317763713,Flowering
414,REU,Hedychium gardnerianum,Hedychium gardnerianum,32,25.786337427902545,Cynorkis squamosa,21,33.511091390412524,412.04636822851495,305.7105351709727,Africa,2106,55.53812542652171,-21.121591026249426,Herbaceous,21.121591026249426,-3.6048855193509604,0.20146527033250275,Flowering
415,RHO,Lythrum salicaria,Lythrum salicaria,86,21.43769656940701,Rhexia virginica,47,19.16556980490819,213.58934297494113,217.44982713738952,Northern America,2256,-71.55991835549301,41.683499278769446,Herbaceous,41.683499278769446,0.18571087553203938,0.033034158846578704,Flowering
416,RHO,Reynoutria japonica,Reynoutria japonica,43,13.120786466201672,Limonium carolinianum,25,20.654463419560305,251.1768666055774,236.26059121199387,Northern America,2256,-71.55991835549301,41.683499278769446,Herbaceous,41.683499278769446,-0.9063831103635386,0.06929647823843162,Flowering
417,SAS,Lythrum salicaria,Lythrum salicaria,49,19.480484332083385,Epilobium angustifolium,212,17.136607513381136,213.4786514344172,204.72750650040055,Northern America,2057,-105.87382544956725,54.195175139018154,Herbaceous,54.195175139018154,-0.4959353759838864,0.02559631661414841,Flowering
418,SAS,Lythrum salicaria,Lythrum salicaria,49,19.480484332083385,Oenothera biennis,59,29.09493885650713,213.4786514344172,215.6313449465076,Northern America,2057,-105.87382544956725,54.195175139018154,Herbaceous,54.195175139018154,0.08481880058990852,0.03739062242311192,Flowering
419,SAS,Lythrum salicaria,Lythrum salicaria,49,19.480484332083385,Oenothera cespitosa,78,19.214328336531207,213.4786514344172,158.11361442116677,Northern America,2057,-105.87382544956725,54.195175139018154,Herbaceous,54.195175139018154,-2.8488982058712,0.06518230202052816,Flowering
420,SAS,Lythrum salicaria,Lythrum salicaria,49,19.480484332083385,Oenothera nuttallii,83,14.972681275717239,213.4786514344172,206.0013490727313,Northern America,2057,-105.87382544956725,54.195175139018154,Herbaceous,54.195175139018154,-0.44306499997322263,0.03319994162048619,Flowering
421,SAS,Lythrum salicaria,Lythrum salicaria,49,19.480484332083385,Oenothera serrulata,21,13.426609192838411,213.4786514344172,177.1904971945544,Northern America,2057,-105.87382544956725,54.195175139018154,Herbaceous,54.195175139018154,-2.0032949470814985,0.09669285834865562,Flowering
422,SAS,Lythrum salicaria,Lythrum salicaria,49,19.480484332083385,Oenothera suffrutescens,191,16.219366335052214,213.4786514344172,180.76559512040583,Northern America,2057,-105.87382544956725,54.195175139018154,Herbaceous,54.195175139018154,-1.926416390110556,0.03337518225139401,Flowering
423,SDA,Lythrum salicaria,Lythrum salicaria,37,26.519861512128347,Epilobium angustifolium,169,20.51263825806354,215.22000763500472,198.87190057812413,Northern America,2272,-100.21660762671883,44.445747533791476,Herbaceous,44.445747533791476,-0.7508046643426249,0.03431240922723055,Flowering
424,SDA,Lythrum salicaria,Lythrum salicaria,37,26.519861512128347,Oenothera biennis,24,23.826322046420238,215.22000763500472,218.10227224695754,Northern America,2272,-100.21660762671883,44.445747533791476,Herbaceous,44.445747533791476,0.11156986330521428,0.06879572512318503,Flowering
425,SDA,Lythrum salicaria,Lythrum salicaria,37,26.519861512128347,Oenothera cespitosa,62,21.312121316712116,215.22000763500472,155.9057548596859,Northern America,2272,-100.21660762671883,44.445747533791476,Herbaceous,44.445747533791476,-2.517220784324216,0.07515808189637346,Flowering
426,SDA,Lythrum salicaria,Lythrum salicaria,37,26.519861512128347,Oenothera serrulata,28,14.235185559256738,215.22000763500472,177.49593739812542,Northern America,2272,-100.21660762671883,44.445747533791476,Herbaceous,44.445747533791476,-1.6859977747864687,0.0846073780996583,Flowering
427,SDA,Lythrum salicaria,Lythrum salicaria,37,26.519861512128347,Oenothera suffrutescens,77,14.650167019518769,215.22000763500472,167.03811629488115,Northern America,2272,-100.21660762671883,44.445747533791476,Herbaceous,44.445747533791476,-2.4823379851869936,0.06704036401711994,Flowering
428,SOA,Ulex europaeus,Ulex europaeus,148,62.85408353109201,Crotalaria cunninghamii,28,53.73097304791156,187.91096836720592,185.92396218989396,Australasia,4789,135.75753922411397,-30.075535115198264,Woody,30.075535115198264,-0.032155345178312374,0.04247397987508661,Flowering
429,SPA,Leucaena leucocephala,Leucaena leucocephala,27,119.81474795746205,Ceratonia siliqua,81,24.441986214767127,219.79335451250637,290.5821774170048,Europe,10058,-3.561906316504627,40.366327343085786,Woody,40.366327343085786,1.1152308913423368,0.05514077133180967,Flowering
430,SRL,Lantana camara,Lantana camara,88,82.77092522127134,Calotropis gigantea,100,99.94035998219645,44.364154036740175,65.40877638538603,Asia-Tropical,5174,80.70482778198614,7.610678708529167,Woody,7.610678708529167,0.22706219856914575,0.021500756688155123,Flowering
431,SRL,Lantana camara,Lantana camara,88,82.77092522127134,Ixora coccinea,29,100.23326465475328,44.364154036740175,79.54978432467674,Asia-Tropical,5174,80.70482778198614,7.610678708529167,Woody,7.610678708529167,0.40020237071763304,0.046530847708804716,Flowering
432,TAI,Leucaena leucocephala,Leucaena leucocephala,851,121.78488855709514,Acacia confusa,561,52.87006750058961,102.18515451226078,111.96976757519688,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Woody,23.744402604854262,0.09754478214487755,0.0029609886547031124,Flowering
433,TAI,Mikania micrantha,Mikania micrantha,833,26.40340461150105,Eupatorium amabile,57,39.7839645794417,332.70206575783186,431.1353223267037,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,3.5841005727469724,0.025961068445449736,Flowering
434,TAI,Mikania micrantha,Mikania micrantha,833,26.40340461150105,Eupatorium chinense,50,48.870508023457845,332.70206575783186,209.79254407616085,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,-4.365882580105355,0.031993759185999476,Flowering
435,TAI,Mikania micrantha,Mikania micrantha,833,26.40340461150105,Eupatorium formosanum,689,51.30797703073199,332.70206575783186,269.8802508399973,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,-1.5831103783335603,0.0034751962128487784,Flowering
436,TAI,Mikania micrantha,Mikania micrantha,833,26.40340461150105,Eupatorium shimadae,78,57.93212706694269,332.70206575783186,491.5121177494083,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,5.22474043793141,0.029003381949886962,Flowering
437,TAI,Mikania micrantha,Mikania micrantha,833,26.40340461150105,Eupatorium tashiroi,182,81.64321558768518,332.70206575783186,164.94475983592707,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,-3.991749897448722,0.014544279895341874,Flowering
438,TAI,Mikania micrantha,Mikania micrantha,833,26.40340461150105,Sigesbeckia orientalis,251,56.29020202686875,332.70206575783186,463.1923132344489,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,3.6617355612494844,0.011369187535122154,Flowering
439,TAI,Mikania micrantha,Mikania micrantha,833,26.40340461150105,Sphagneticola calendulacea,41,67.56384044922572,332.70206575783186,492.3702393183488,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,5.394485797583309,0.042238594243444935,Flowering
440,TAI,Mimosa pigra,Mimosa pigra,55,84.40248459300878,Archidendron lucidum,23,9.518710407623066,72.88699385047036,132.03067520954573,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Woody,23.744402604854262,0.8209505072462658,0.065980333765152,Flowering
441,TAI,Sphagneticola trilobata,Sphagneticola trilobata,1451,130.59402723030726,Sphagneticola calendulacea,41,67.56384044922572,173.07727116528852,132.37023931834884,Asia-Temperate,6145,120.95656293438766,23.744402604854262,Herbaceous,23.744402604854262,-0.3146582284236574,0.0251126040065082,Flowering
442,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Aotus ericoides,84,54.733852192041205,237.81152799612286,284.1397119228444,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.6508019818444172,0.028232596031052586,Flowering
443,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Bossiaea cinerea,34,24.68476489129142,237.81152799612286,248.82503121531076,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.15096701388939568,0.0444499647673527,Flowering
444,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Bossiaea prostrata,29,19.722106467542243,237.81152799612286,280.2797384162046,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.5721121231472878,0.051112883220914354,Flowering
445,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Daviesia latifolia,42,26.27049091365361,237.81152799612286,289.82453686691156,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.73585564870458,0.04121876637380831,Flowering
446,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Daviesia ulicifolia,61,30.405474654118365,237.81152799612286,273.3127261236391,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.5320663482669126,0.032424654034459204,Flowering
447,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Dillwynia glaberrima,43,50.47326182300357,237.81152799612286,325.2293043721558,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,1.1590722138257583,0.04428777070992102,Flowering
448,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Gompholobium huegelii,62,25.60676295952455,237.81152799612286,349.98577503075234,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,1.7119871945298035,0.04241448350957903,Flowering
449,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Hovea heterophylla,22,8.070865299572317,237.81152799612286,247.49045975795445,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.1265472812240331,0.06046988608541985,Flowering
450,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Indigofera australis,38,16.88570577964819,237.81152799612286,271.4854879393564,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.4753553839595165,0.0423171756606759,Flowering
451,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Oxylobium ellipticum,87,34.44152760254913,237.81152799612286,333.3941315508572,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,1.512777660811268,0.033849808641169536,Flowering
452,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Pultenaea daphnoides,84,47.64773354974996,237.81152799612286,297.3099526075066,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.871660627219038,0.02934600341340777,Flowering
453,TAS,Ulex europaeus,Ulex europaeus,67,86.93501395204984,Pultenaea juniperina,132,40.1266784652815,237.81152799612286,292.8884028405023,Australasia,3211,146.59888206425708,-41.93682260430841,Woody,41.93682260430841,0.914101564075504,0.024600582140852978,Flowering
454,TEN,Lythrum salicaria,Lythrum salicaria,32,22.908423364864134,Lythrum alatum,31,21.98853912149436,211.78645211800236,186.08568284331113,Northern America,3716,-86.35475794781213,35.86610235718128,Herbaceous,35.86610235718128,-1.1301172167778588,0.07364429406896819,Flowering
455,TEN,Pueraria montana,Pueraria montana,79,15.306416847883838,Amphicarpaea bracteata,58,11.0149167931998,236.3690308549979,239.78701054632035,Northern America,3716,-86.35475794781213,35.86610235718128,Herbaceous,35.86610235718128,0.2488267437069945,0.03012557339342356,Flowering
456,TEN,Reynoutria japonica,Reynoutria japonica,31,32.95043511713303,Fallopia scandens,52,18.62267769912261,229.9650928070501,253.4221082311229,Northern America,3716,-86.35475794781213,35.86610235718128,Herbaceous,35.86610235718128,0.9329404543855435,0.05673207405671214,Flowering
457,TEX,Schinus terebinthifolia,Schinus terebinthifolia,56,99.91457555869503,Rhus aromatica,241,16.908746288270336,305.3482372769103,444.6747082344625,Northern America,6901,-99.32924746847009,31.47758047358395,Woody,31.47758047358395,3.0370846914796013,0.03753494372191756,Flowering
458,TEX,Schinus terebinthifolia,Schinus terebinthifolia,56,99.91457555869503,Rhus copallinum,129,26.12095442093856,305.3482372769103,164.88607895478128,Northern America,6901,-99.32924746847009,31.47758047358395,Woody,31.47758047358395,-2.372110224160761,0.04081693737020119,Flowering
459,TEX,Schinus terebinthifolia,Schinus terebinthifolia,56,99.91457555869503,Rhus glabra,299,12.659525697752882,305.3482372769103,130.10750532893022,Northern America,6901,-99.32924746847009,31.47758047358395,Woody,31.47758047358395,-4.252815280584554,0.04667548053400597,Flowering
460,TEX,Schinus terebinthifolia,Schinus terebinthifolia,56,99.91457555869503,Rhus lanceolata,246,26.012570456729925,305.3482372769103,212.2993050180897,Northern America,6901,-99.32924746847009,31.47758047358395,Woody,31.47758047358395,-1.90142484409255,0.02790797231174204,Flowering
461,TEX,Schinus terebinthifolia,Schinus terebinthifolia,56,99.91457555869503,Rhus microphylla,126,19.055349728350627,305.3482372769103,462.7961229264627,Northern America,6901,-99.32924746847009,31.47758047358395,Woody,31.47758047358395,2.7283462486951593,0.04624385203752153,Flowering
462,TEX,Schinus terebinthifolia,Schinus terebinthifolia,56,99.91457555869503,Rhus virens,541,23.493594418896684,305.3482372769103,271.17180264728455,Northern America,6901,-99.32924746847009,31.47758047358395,Woody,31.47758047358395,-0.9046205996234912,0.02039094726152981,Flowering
463,TEX,Schinus terebinthifolia,Schinus terebinthifolia,56,99.91457555869503,Toxicodendron pubescens,27,51.417450047427884,305.3482372769103,474.94406103942464,Northern America,6901,-99.32924746847009,31.47758047358395,Woody,31.47758047358395,1.9238873694235288,0.0771914245341039,Flowering
