id,LEVEL3_COD,invasive,e.species,status.x,e.n,e.sd,e.temp_mean_30,e.temp_sd_30,e.temp_mean_30_sd,e.temp_sd_30_sd,e.reservoir_mean_30,e.reservoir_sd_30,e.reservoir_mean_30_sd,e.reservoir_sd_30_sd,e.temp_mean_60,e.temp_sd_60,e.temp_mean_60_sd,e.temp_sd_60_sd,e.reservoir_mean_60,e.reservoir_sd_60,e.reservoir_mean_60_sd,e.reservoir_sd_60_sd,e.temp_mean_90,e.temp_sd_90,e.temp_mean_90_sd,e.temp_sd_90_sd,e.reservoir_mean_90,e.reservoir_sd_90,e.reservoir_mean_90_sd,e.reservoir_sd_90_sd,n.species,status.y,n.n,n.sd,n.temp_mean_30,n.temp_sd_30,n.temp_mean_30_sd,n.temp_sd_30_sd,n.reservoir_mean_30,n.reservoir_sd_30,n.reservoir_mean_30_sd,n.reservoir_sd_30_sd,n.temp_mean_60,n.temp_sd_60,n.temp_mean_60_sd,n.temp_sd_60_sd,n.reservoir_mean_60,n.reservoir_sd_60,n.reservoir_mean_60_sd,n.reservoir_sd_60_sd,n.temp_mean_90,n.temp_sd_90,n.temp_mean_90_sd,n.temp_sd_90_sd,n.reservoir_mean_90,n.reservoir_sd_90,n.reservoir_mean_90_sd,n.reservoir_sd_90_sd,e.vector,n.vector,continent,n,longitude,latitude,growthform,latitude.abs,yi,vi,phenology
348,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Phebalium woombye,native,67,67.09457841871541,138.15869072302064,-147.77050294357315,1257.219684673754,1221.7544531825572,-149.2387181010402,-149.2386679983656,1221.5722850162674,1221.5722912300268,138.03474565951979,-147.8248599126491,1257.203825498732,1221.7476725469228,-149.23872251216352,-149.2386722215036,1221.5722844691977,1221.572290706271,138.5102488048041,-147.74002804490527,1257.2622223452747,1221.7582031385443,-149.23873814188528,-149.2386935640926,1221.5722825307917,1221.5722880593519,77.96276009044541,239.74054231081476,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.14147042936771984,0.05503414423424949,Flowering
349,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Melia azedarach,native,55,16.35485414716886,288.7064952873461,1.600453653458429,1.9324089144822203,0.41399810145730626,4.561668842624016e-5,8.730250524693297e-5,3.1434884031517475e-5,5.008377722109825e-5,290.0628678755327,1.6925457722468198,1.7422551167192033,0.4710809730917686,3.3808508541437665e-5,6.506096855633563e-5,2.443053766674275e-5,3.850651493567289e-5,292.2169530325225,1.7574498873012845,1.47915475254592,0.5158559575453054,5.815303846811702e-5,9.302784551763883e-5,3.749094683185142e-5,4.649780048796909e-5,437.9627600904454,279.12226577940095,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.6928463799494817,0.06118204384562507,Flowering
350,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Philotheca queenslandica,native,109,96.89721958011492,293.5913758817434,1.5164811930033197,3.5274074680757677,0.3863228670207386,1.1331937207089737e-4,1.667458220177841e-4,4.7740957117610984e-5,4.972603687305513e-5,293.0790680958226,1.4312075116305685,3.1231240975617993,0.3859306490943066,9.981661459902726e-5,1.4942083994766347e-4,5.6358044671581285e-5,5.339539605213035e-5,292.5718845659075,1.5891135163580175,2.925227695850788,0.39678001886716324,9.495244698557767e-5,1.5094126895455153e-4,4.67664368917384e-5,4.7712826412869974e-5,77.96276009044541,191.5486457339718,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.970297016309786,0.052687283194738616,Flowering
351,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Philotheca difformis,native,24,79.33565313188963,293.8255889892578,1.5240973957673083,3.941891874375052,0.5346739886766854,8.269469079663716e-5,1.244150913263201e-4,4.9174537271499473e-05,6.376238238653817e-5,292.91310221354166,1.720963706459528,3.805491103263766,0.5381053181014084,8.073745773338038e-5,1.3063349815200593e-4,4.73600414823824e-5,6.095166910515489e-5,291.970284737481,1.7212941519174132,3.587860202397648,0.563766062800432,7.340898912888046e-5,1.1004279564846023e-4,7.319461014076115e-5,6.690473553817226e-5,77.96276009044541,175.27963417700352,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.3229646280417541,0.08273101514591308,Flowering
352,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Murraya paniculata,native,22,82.18283667637117,294.5846762917258,1.492035365673899,3.5459679276174585,0.46148024316646186,6.889175567939722e-5,1.0703163864070466e-4,3.4793984534757225e-5,4.724514017294502e-5,295.1650263006037,1.5032613646486934,2.9311605933186384,0.43466095478391403,9.002831164244072e-5,1.1453167085902106e-4,5.4035732410379625e-5,4.850014145231507e-5,295.251850567442,1.663715270734034,2.391896156065935,0.558532171417188,1.0052855078033219e-4,1.2885342368851497e-4,5.40092334531974e-5,5.029322714157301e-5,77.96276009044541,35.81451271905877,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.007789861359876146,0.08545519100709871,Flowering
353,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Boronia falcifolia,native,103,74.39543605441222,191.5268710435787,-95.5219610809927,1013.9519432231713,985.3856091419239,-97.07754908453803,-97.07749307941258,985.2307572577781,985.2307628302285,191.58850597393936,-95.68504833178403,1013.9580158363941,985.3693684026613,-97.077578980421,-97.07752632765586,985.2307542831693,985.2307595220639,192.41844321439183,-95.58612397644254,1014.0400269774044,985.3791940549121,-97.07758180729418,-97.0775307161895,985.2307540018985,985.2307590854092,77.96276009044541,254.66548891318502,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.1088597893795227,0.049755028699014214,Flowering
354,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Boronia rivularis,native,46,91.310984725139,292.59737208269644,1.494984780254931,3.368883281198708,0.35905116281688404,9.558536936993226e-5,1.5390545964569902e-4,4.573992955724238e-5,5.545272599304155e-5,292.8702471083489,1.5568321703041486,3.02288507294929,0.3085813761607252,8.396891907574092e-5,1.3182456090222856e-4,4.980691206797475e-5,6.042896796226568e-5,293.6085901675017,1.5913560202803017,2.726967313993495,0.33743373473603283,8.36872113396227e-5,1.3445417856797366e-4,4.6359146875976145e-5,6.236256618108537e-5,437.9627600904454,272.1874504593785,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.6266941952623802,0.064504944620526,Flowering
355,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Zieria laxiflora,native,38,38.86438001432813,21.28888426663583,-261.56352848086436,1669.4412492995841,1622.313311620266,-263.13148433796704,-263.13143806812593,1622.0520056489686,1622.052013357792,19.990808319627195,-261.71239320934393,1669.2238982819922,1622.2884677503966,-263.1314486706084,-263.131403270369,1622.0520115913575,1622.0520191553,19.372211041366846,-261.60787029578324,1669.1191912358797,1622.3059458211562,-263.1314961842496,-263.1314494187452,1622.05200367531,1622.0520114667136,77.96276009044541,205.6511058956744,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.205718543641637,0.0666516634355734,Flowering
356,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Geijera salicifolia,native,31,62.268805210723485,292.20282412293136,1.7808207667636604,5.358676530111267,0.5181679732042468,5.1849171241186213e-5,8.240174285088203e-5,4.501301020048816e-5,4.639865746233388e-5,291.07410800072455,1.679468219900435,5.429910512472774,0.5067411973900089,5.18456595048157e-5,7.639048322649913e-5,4.4435789869461196e-5,3.951810569788102e-5,290.73743473176035,1.853569600614398,5.12209484677807,0.5619955726180789,3.7927448804920316e-5,6.078631495986532e-5,4.537753448899567e-5,4.6536509603157554e-5,77.96276009044541,190.40436078252532,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.40110521262905546,0.07369454122682725,Flowering
357,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Turraea pubescens,native,25,38.8923301258008,290.001481241862,1.8601923712709851,2.9965526679447363,0.3983583677252126,2.6301417080270007e-5,4.7850634439111575e-5,1.746604238351393e-5,2.6623047715804397e-5,291.7287030436198,1.9661990218864087,2.7844226433898913,0.36973212522151716,3.537672432612131e-5,6.332153063619114e-5,2.2627719471593117e-5,2.8477146358920845e-5,293.8289717203776,2.028374491062447,2.5746354000400404,0.43079092868624125,6.0925228752779506e-5,8.72049496538022e-5,2.814751396547347e-5,3.1091362438865274e-5,437.9627600904454,302.93440614485365,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-1.4756835078100283,0.1017764181522251,Flowering
358,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Guioa semiglauca,native,23,23.912371543430677,288.0327168782552,1.5230539081532197,1.8421101346046584,0.2458634734601736,6.555590935324705e-5,1.2545512030534564e-4,4.0854826576074255e-5,5.59242212678182e-5,289.4118205637172,1.5569346948524319,1.4498438327950949,0.27041682716105714,5.3060511835856735e-5,9.51128331332926e-5,2.145315291212229e-5,4.204971743552116e-5,291.5094985298488,1.6518414013750868,1.166291256134616,0.3136582724864545,7.576408868680997e-5,1.2504744404762103e-4,3.614067405283484e-5,5.598871666272003e-5,437.9627600904454,279.7923673925005,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.07838300292378292,0.08354225977735012,Flowering
359,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Dodonaea triquetra,native,32,36.31804766366408,295.6089046796163,1.641724055465359,1.0981608332032586,0.4077530787587449,1.0068433804765001e-4,1.343354712700438e-4,5.379661119962587e-5,5.43329863224017e-5,296.3076320330302,1.4472184075706613,1.51561844478522,0.3846040653274964,9.001382191027123e-5,1.2292436911973822e-4,4.710852478330378e-5,4.688180228089726e-5,295.7573736190796,1.5101041396548776,2.6428803639106477,0.42872489317856577,9.844081937531909e-5,1.3639908746556235e-4,5.387405364915384e-5,5.683406301068922e-5,77.96276009044541,63.89384542263029,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.6754765172613051,0.07525235548571459,Flowering
360,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Cyanothamnus occidentalis,native,30,126.1812514396392,292.3687335544162,2.0236127296901003,5.7652847748151315,0.5382474703911285,3.737938062023629e-5,7.18300735701738e-5,1.965870916267714e-5,3.257515026337807e-5,292.034674750434,2.392921912939921,5.314501097799526,0.5507849957900623,4.4951444568554676e-5,8.068026869657114e-5,3.390860232549775e-5,4.39154185152693e-5,291.81672654893663,2.305374774386698,4.549881318543219,0.6275881652851053,5.3090171631331944e-5,8.33852406862243e-5,4.530334301276344e-5,4.217456938875156e-5,77.96276009044541,224.5902139695811,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-1.0922019150241513,0.08417792445317354,Flowering
361,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Zieria minutiflora,native,50,106.9842405140931,293.8518733520508,1.6863156399433257,3.205132004158663,0.4759583463203618,1.3266314811109602e-4,1.720768463373622e-4,8.62571477697575e-5,7.498949283281428e-5,293.7938998819987,1.7114365304413073,3.568446251717768,0.4741557050049203,1.0969546260215482e-4,1.6172446727292275e-4,5.135570493143121e-5,5.671874971309644e-5,293.73958117675784,1.5524681826898357,3.360165096788137,0.3475415015061081,1.0820173305931864e-4,1.6304714269828934e-4,4.516606058984782e-5,4.7418614029861617e-5,77.96276009044541,76.44022658931512,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.8612443070743228,0.06494494504311954,Flowering
362,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Boronia glabra,native,37,28.42137544854921,286.8723225636525,2.6199239121362443,2.3466815278020805,0.5437691939800908,3.709942636614199e-5,7.163415405218595e-5,1.8595448950759924e-5,2.7448601505405514e-5,285.7610843142948,2.0770652998667556,2.3424874089009053,0.30704799775615504,4.174453388135845e-5,8.51498972802922e-5,1.6297230007526883e-5,2.6718673895631732e-5,286.8447583447706,2.0530722092358817,2.269856195714835,0.43336868742060014,3.066954192327611e-5,6.2637733089473e-5,1.6731126311251073e-5,2.686508514822642e-5,77.96276009044541,227.0757204118428,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-1.1575617327274845,0.07783306868085814,Flowering
363,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Zieria gymnocarpa,native,24,73.27092270710622,290.76051784091527,1.4222753388670761,3.7008422578540636,0.13728489466118843,7.610220691622378e-5,1.2058538533434474e-4,3.9788173460617193e-5,3.1279189736791454e-5,291.35768653021915,1.5149281548632805,3.5598087949795496,0.0816242910546174,6.43866206698133e-5,1.0332773656042196e-4,3.324405003444361e-5,4.4184717699995784e-5,291.8631999121772,1.487886032016971,2.688231226606352,0.2341862434760683,5.056981393165941e-5,8.139277594313977e-5,3.5140152689057875e-5,4.645155360625648e-5,77.96276009044541,238.93657687097945,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.1947515032685507,0.08205368858529279,Flowering
364,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Boronia amabilis,native,21,47.129882051224016,283.1698923262339,2.0507284662276195,3.6090062855554708,0.37597672792535375,5.690966524460918e-5,9.921233436349297e-5,3.2244242956399795e-5,3.078388472414448e-5,283.9566167437841,1.9950466152619235,3.474769468892946,0.45783916783726897,4.640774262246051e-5,8.383770422926188e-5,1.624422013162315e-5,2.4013693723008206e-5,285.5686749655103,1.9877099241284604,3.22952212870875,0.5567938702906038,7.396742653164123e-5,1.0514491789334551e-4,3.7056579061883505e-5,3.975655052051392e-5,437.9627600904454,265.39550500919404,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,-0.3355181837227183,0.08884266122348884,Flowering
365,QLD,Schinus terebinthifolia,Schinus terebinthifolia,exotic,25,57.48985851214014,295.97807096354165,1.3776148144348008,3.468503265411035,0.37173189826384645,6.861144621918877e-5,9.721390061109843e-5,3.5885352268887264e-5,3.55411040612515e-5,296.3461957600911,1.5133235151713582,2.9528425961801155,0.43882511049750383,8.7473738748533e-5,1.1009242788067237e-4,4.326224881897721e-5,4.827637926913269e-5,295.9711422932943,1.5603055840651614,2.1945551697158727,0.4280690178725188,8.165468899369562e-5,1.1417782526536637e-4,4.449131038735511e-5,4.781577283992523e-5,Zieria scopulus,native,22,45.555200498608855,292.7534597223455,2.105528568221,3.2636221598882154,0.18497909827140321,1.0376983147114985e-4,1.0863282673717647e-4,4.488963416261667e-5,2.021190206221282e-5,289.7021353981712,1.564655767806066,5.081631954524742,0.08504880022999947,3.647715677218858e-5,7.634274527869983e-5,1.7274993540639183e-5,1.9144209680357904e-5,288.09308901700103,1.3989715151342257,3.215034251897607,0.13423494257870283,4.059755915265225e-5,8.532200438923021e-5,1.1253712869568953e-5,1.837570056165686e-5,77.96276009044541,184.08539116321134,Australasia,10697,144.46174209080678,-22.502620860073616,Woody,22.502620860073616,0.8569678310490473,0.09326724612957639,Flowering
366,QLD,Sphagneticola trilobata,Sphagneticola trilobata,exotic,268,72.84502469942328,295.8641653753632,1.4165003381967274,2.6035964819008273,0.5001541171965779,9.564680271314344e-5,1.1403455662438726e-4,7.648663914455133e-5,6.0607499929396116e-5,295.94790623603177,1.4407297499626595,2.574426850627851,0.49348885891459243,1.1101154538084308e-4,1.283561453093348e-4,7.60181657241795e-5,5.785176968114071e-5,295.6564163094136,1.3561150994699265,2.8728957861142397,0.40247700576984186,1.0424054806084378e-4,1.2561198357706542e-4,7.126213805884964e-5,5.6059546046298204e-5,Sigesbeckia orientalis,native,152,71.96052930174234,226.30041211446127,-64.067535556317,834.8808960989182,811.1661957985531,-65.78280717499652,-65.78277617713366,811.0260020924876,811.0260046233966,225.7776400047436,-64.07952359496569,834.8391300491143,811.165247571026,-65.78279604930623,-65.78276541970018,811.0260030008768,811.0260055017179,224.92353253950154,-64.09160212322637,834.7698008659221,811.1641939272293,-65.78280635665057,-65.78277462489163,811.0260021593043,811.026004750134,64.4258198699662,105.88600239091137,Australasia,10697,144.46174209080678,-22.502620860073616,Herbaceous,22.502620860073616,-0.13470925715989548,0.01033189372815144,Flowering
367,QUE,Lythrum salicaria,Lythrum salicaria,exotic,1139,19.691385596032653,277.1255003016212,-4.963396322755195,304.7868983895619,296.38981774297724,-8.778665478114908,-8.778652924141161,296.27479763469955,296.27479800700326,282.7391494040954,-5.604344218870338,304.93126543929185,296.3707050494163,-8.778657245671562,-8.77863937862128,296.2747978788439,296.2747984087166,284.58421052838406,-6.340214000242294,304.9790654969314,296.3475339834916,-8.778647607279444,-8.778628795664167,296.27479816468286,296.2747987225693,Epilobium ciliatum,native,50,21.788711994296634,286.4152024129232,3.7984300692355766,4.852447315991344,1.0724998159774086,1.0730010928496096e-4,1.141280129551546e-4,7.298085952850959e-5,4.20803932518801e-5,291.34923303222655,3.12991720296906,2.803485352111082,0.9023430182507232,1.0153143523763204e-4,1.2709319605215755e-4,4.643336035037376e-5,4.701132091886431e-5,292.66425002034504,2.550551805101938,2.3632701338463793,0.5619244402423187,1.1551506491138141e-4,1.372799179063528e-4,3.9821788039200555e-5,4.0416720027546227e-5,211.007990259884,215.7528999863224,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,0.03024257494574691,0.020878347740073265,Flowering
368,QUE,Lythrum salicaria,Lythrum salicaria,exotic,1139,19.691385596032653,277.1255003016212,-4.963396322755195,304.7868983895619,296.38981774297724,-8.778665478114908,-8.778652924141161,296.27479763469955,296.27479800700326,282.7391494040954,-5.604344218870338,304.93126543929185,296.3707050494163,-8.778657245671562,-8.77863937862128,296.2747978788439,296.2747984087166,284.58421052838406,-6.340214000242294,304.9790654969314,296.3475339834916,-8.778647607279444,-8.778628795664167,296.27479816468286,296.2747987225693,Epilobium angustifolium,native,605,18.235208933062122,283.10630920914576,3.876475451729399,4.603722578099489,1.1323343929239056,1.652015220043399e-4,1.2747307091816564e-4,1.0662535884914719e-4,5.207756651933831e-5,288.94666470614345,3.2243339938636875,2.969589043919338,0.9890532898132642,1.303528522128736e-4,1.5192019687492372e-4,5.6399056146452315e-5,4.9605635823569824e-5,291.30322219049964,2.4980962365009463,2.3344831832561845,0.5674270288532205,1.3435120549228763e-4,1.6019813432102434e-4,4.637421183235607e-5,4.433608813523995e-5,211.007990259884,213.3282509794151,Northern America,3149,-71.76717981604513,53.02377526282523,Herbaceous,53.02377526282523,0.03664442018020263,0.0025312406684755303,Flowering
